SRR14632928.bam	lobata
SRR14632932.bam	lobata
SRR14632950.bam	lobata
SRR14632961.bam	lobata
SRR14632968.bam	lobata
SRR24768716.bam	Outgroup
SRR24768723.bam	Outgroup
SRR24768736.bam	Outgroup
SRR24768754.bam	Outgroup
SRR24768763.bam	Outgroup
SYST-MOR-0006717.bam	michauxii
SYST-MOR-0006718.bam	michauxii
SYST-MOR-0006721.bam	macrocarpa_MO_SH
SYST-MOR-0006722.bam	macrocarpa_MO_SH
SYST-MOR-0006723.bam	macrocarpa_MO_SH
SYST-MOR-0006724.bam	macrocarpa_MO_SH
SYST-MOR-0006725.bam	macrocarpa_MO_SH
SYST-MOR-0006729.bam	macrocarpa_IL_MOR
SYST-MOR-0006731.bam	macrocarpa_IL_MOR
SYST-MOR-0006735.bam	macrocarpa_IL_MOR
SYST-MOR-0006737.bam	macrocarpa_IL_MOR
SYST-MOR-0006738.bam	macrocarpa_IL_MOR
SYST-MOR-0006740.bam	macrocarpa_IL_MOR
SYST-MOR-0006742.bam	stellata
SYST-MOR-0006749.bam	stellata
SYST-MOR-0006751.bam	alba
SYST-MOR-0006753.bam	macrocarpa_IL_OB
SYST-MOR-0006754.bam	lyrata
SYST-MOR-0006755.bam	macrocarpa_IL_OB
SYST-MOR-0006758.bam	macrocarpa_IL_OB
SYST-MOR-0006759.bam	macrocarpa_IL_OB
SYST-MOR-0006760.bam	lyrata
SYST-MOR-0006761.bam	macrocarpa_IL_OB
SYST-MOR-0006763.bam	macrocarpa_MO_BOT
SYST-MOR-0006764.bam	macrocarpa_MO_BOT
SYST-MOR-0006765.bam	macrocarpa_MO_BOT
SYST-MOR-0006767.bam	macrocarpa_MO_BOT
SYST-MOR-0006768.bam	lyrata
SYST-MOR-0006770.bam	macrocarpa_MO_BOT
SYST-MOR-0006772.bam	macrocarpa_MO_BOT
SYST-MOR-0006773.bam	michauxii
SYST-MOR-0006778.bam	macrocarpa_IA_BSP
SYST-MOR-0006779.bam	macrocarpa_IA_BSP
SYST-MOR-0006780.bam	macrocarpa_IA_BSP
SYST-MOR-0006781.bam	macrocarpa_IA_BSP
SYST-MOR-0006782.bam	macrocarpa_IA_BSP
SYST-MOR-0006787.bam	muehlenbergii
SYST-MOR-0006791.bam	macrocarpa_IA_LNW
SYST-MOR-0006792.bam	macrocarpa_IA_LNW
SYST-MOR-0006798.bam	macrocarpa_IA_CHP
SYST-MOR-0006799.bam	macrocarpa_IA_CHP
SYST-MOR-0006801.bam	macrocarpa_IA_CHP
SYST-MOR-0006802.bam	macrocarpa_IA_CHP
SYST-MOR-0006803.bam	macrocarpa_MO_CSW
SYST-MOR-0006804.bam	macrocarpa_MO_CSW
SYST-MOR-0006805.bam	macrocarpa_MO_CSW
SYST-MOR-0006844.bam	macrocarpa_OK_RRC
SYST-MOR-0006852.bam	macrocarpa_OK_RRC
SYST-MOR-0006853.bam	macrocarpa_OK_RRC
SYST-MOR-0006854.bam	macrocarpa_OK_RRC
SYST-MOR-0006857.bam	macrocarpa_OK_TGP
SYST-MOR-0006858.bam	macrocarpa_OK_TGP
SYST-MOR-0006861.bam	macrocarpa_OK_TGP
SYST-MOR-0006862.bam	macrocarpa_OK_TGP
SYST-MOR-0006865.bam	stellata
SYST-MOR-0006866.bam	macrocarpa_OK_TGP
SYST-MOR-0006870.bam	macrocarpa_TN_BCP
SYST-MOR-0006872.bam	macrocarpa_TN_BCP
SYST-MOR-0006873.bam	macrocarpa_TN_BCP
SYST-MOR-0006875.bam	macrocarpa_TN_BCP
SYST-MOR-0006878.bam	macrocarpa_TN_BCP
SYST-MOR-0006886.bam	stellata
SYST-MOR-0006890.bam	macrocarpa_KY_LXC
SYST-MOR-0006892.bam	macrocarpa_KY_LXC
SYST-MOR-0006893.bam	macrocarpa_KY_LXC
SYST-MOR-0006897.bam	macrocarpa_KY_BBF
SYST-MOR-0006899.bam	macrocarpa_KY_BBF
SYST-MOR-0006903.bam	macrocarpa_KY_BBF
SYST-MOR-0006904.bam	macrocarpa_KY_BBF
SYST-MOR-0006906.bam	macrocarpa_KY_BBF
SYST-MOR-0006907.bam	macrocarpa_KY_ASF
SYST-MOR-0006908.bam	macrocarpa_KY_ASF
SYST-MOR-0006909.bam	macrocarpa_KY_ASF
SYST-MOR-0006911.bam	macrocarpa_KY_ASF
SYST-MOR-0006912.bam	macrocarpa_KY_ASF
SYST-MOR-0006924.bam	michauxii
SYST-MOR-0006925.bam	lyrata
SYST-MOR-0006932.bam	macrocarpa_KY_GRF
SYST-MOR-0006933.bam	macrocarpa_KY_GRF
SYST-MOR-0006934.bam	macrocarpa_KY_GRF
SYST-MOR-0006935.bam	macrocarpa_KY_GRF
SYST-MOR-0006936.bam	macrocarpa_KY_GRF
SYST-MOR-0006937.bam	macrocarpa_WI_THB
SYST-MOR-0006942.bam	macrocarpa_WI_THB
SYST-MOR-0006943.bam	macrocarpa_MN_PMN
SYST-MOR-0006944.bam	macrocarpa_MN_PMN
SYST-MOR-0006945.bam	macrocarpa_MN_PMN
SYST-MOR-0006947.bam	macrocarpa_MN_PMN
SYST-MOR-0006948.bam	macrocarpa_MN_PMN
SYST-MOR-0006955.bam	macrocarpa_WI_PKL
SYST-MOR-0006956.bam	macrocarpa_WI_PKL
SYST-MOR-0006957.bam	macrocarpa_WI_PKL
SYST-MOR-0006958.bam	macrocarpa_WI_PKL
SYST-MOR-0006959.bam	macrocarpa_WI_PKL
SYST-MOR-0006960.bam	macrocarpa_WI_WFS
SYST-MOR-0006961.bam	macrocarpa_WI_WFS
SYST-MOR-0006962.bam	macrocarpa_WI_WFS
SYST-MOR-0006963.bam	macrocarpa_WI_WFS
SYST-MOR-0006968.bam	macrocarpa_WI_WFS
SYST-MOR-0006970.bam	bicolor
SYST-MOR-0006975.bam	macrocarpa_OH_GLW
SYST-MOR-0006977.bam	macrocarpa_OH_GLW
SYST-MOR-0006979.bam	macrocarpa_OH_GLW
SYST-MOR-0006980.bam	macrocarpa_OH_GLW
SYST-MOR-0006984.bam	alba
SYST-MOR-0006994.bam	bicolor
SYST-MOR-0006999.bam	macrocarpa_MI_PRA
SYST-MOR-0007001.bam	macrocarpa_MI_PRA
SYST-MOR-0007002.bam	macrocarpa_MI_PRA
SYST-MOR-0007003.bam	macrocarpa_MI_PRA
SYST-MOR-0007015.bam	muehlenbergii
SYST-MOR-0007016.bam	macrocarpa_KS_SMP
SYST-MOR-0007018.bam	macrocarpa_KS_SMP
SYST-MOR-0007020.bam	macrocarpa_KS_SMP
SYST-MOR-0007022.bam	macrocarpa_KS_SMP
SYST-MOR-0007024.bam	macrocarpa_KS_SMP
SYST-MOR-0007037.bam	macrocarpa_KS_KZP
SYST-MOR-0007038.bam	macrocarpa_KS_KZP
SYST-MOR-0007040.bam	macrocarpa_KS_KZP
SYST-MOR-0007042.bam	macrocarpa_KS_KZP
SYST-MOR-0007045.bam	macrocarpa_KS_KZP
SYST-MOR-0007046.bam	muehlenbergii
SYST-MOR-0007061.bam	alba
SYST-MOR-0007066.bam	macrocarpa_NY_SSP
SYST-MOR-0007072.bam	macrocarpa_NY_CMB
